P2103\P2103.shm	Breakfast	1.00	142185	157920	0	0	16.922125	0.763472	0.047408	839.710998	0.155440	0.092844	1
P2103\P2103.shm	Dinner	1.00	651060	660330	0	0	17.403962	0.776831	0.046932	816.893388	0.124151	0.087369	1
P2105\P2105.shm	Breakfast	1.00	20445	28680	0	0	11.185594	0.717824	0.075019	380.357512	0.239072	0.066901	1
P2105\P2105.shm	Lunch	1.00	117030	130800	0	0	12.844163	0.726454	0.077229	357.457636	0.177184	0.091569	1
P2105\P2105.shm	Snack	1.00	366375	378780	0	0	11.452242	0.762212	0.072263	313.223412	0.140900	0.084395	1
P2105\P2105.shm	Dinner	1.00	542700	547335	0	3	17.520512	0.820751	0.083495	448.164447	0.038395	0.120794	1
P2106\P2106.shm	Breakfast	1.00	18705	25605	0	3	20.182744	0.871323	0.085938	622.380891	0.069120	0.130851	1
P2106\P2106.shm	Lunch	1.00	291645	305880	0	0	15.195374	0.630936	0.056845	475.391991	0.273251	0.080851	1
P2106\P2106.shm	Dinner	1.00	610590	626190	0	3	22.274265	0.764374	0.082819	695.302847	0.108583	0.121146	1
P2106\P2106.shm	AfterDinner	1.00	637155	638220	0	0	13.925430	0.579737	0.061766	540.140746	0.104128	0.074109	1
P2107\P2107.shm	Breakfast	1.00	22935	28785	0	0	20.613339	0.852675	0.101582	487.873320	0.091266	0.108358	1
P2107\P2107.shm	SmallLunch	1.00	208320	211335	0	0	10.566549	0.657825	0.091785	244.937694	0.482095	0.047414	1
P2107\P2107.shm	Lunch	1.00	306435	316935	0	0	19.303375	0.836016	0.088573	452.233746	0.094086	0.107609	1
P2107\P2107.shm	Dinner	1.00	679260	681945	0	0	11.729630	0.623232	0.100281	222.949464	0.431869	0.056590	1
P2108\P2108.shm	Lunch	1.00	242820	266685	0	0	10.458410	0.393112	0.043527	365.346210	0.575086	0.049862	1
P2109\P2109.shm	Breakfast	1.00	6615	12345	0	0	9.569981	0.493282	0.034843	507.093795	0.462572	0.051300	1
P2109\P2109.shm	Lunch	1.00	242970	254250	0	0	5.883648	0.514582	0.029023	420.511302	0.460775	0.067813	1
P2109\P2109.shm	Dinner	1.00	735435	743130	0	0	8.838228	0.533394	0.035072	521.928422	0.441528	0.055743	1
P2110\P2110.shm	Breakfast	0.99	30000	40800	0	0	15.467177	0.704407	0.064189	596.058102	0.196968	0.109572	1
P2110\P2110.shm	Dinner1	1.00	445440	466665	0	0	15.300575	0.570150	0.075750	470.532968	0.351833	0.083954	1
P2110\P2110.shm	Dinner2	1.00	518865	531390	0	3	17.501575	0.831231	0.054091	682.706793	0.092208	0.121507	1
P2111\P2111.shm	Breakfast	1.00	142560	157755	0	0	9.447115	0.548763	0.046134	360.405106	0.422809	0.057384	1
P2111\P2111.shm	Dinner	1.00	501840	512340	0	0	8.976667	0.543948	0.048876	415.129675	0.385773	0.058852	1
P2111\P2111.shm	Snack1	1.00	534510	538965	0	2	6.011635	0.381732	0.040271	252.352878	0.630610	0.034560	1
P2111\P2111.shm	Snack2	1.00	566265	571740	0	0	6.751925	0.447589	0.032890	345.135757	0.562637	0.031958	1
P2113\P2113.shm	Breakfast	1.00	9330	118980	0	0	13.320444	0.643970	0.065328	465.947735	0.292501	0.089101	1
P2113\P2113.shm	Lunch	1.00	127050	170055	0	3	26.596341	0.797889	0.127076	591.867407	0.114682	0.125657	1
P2113\P2113.shm	Dinner	1.00	454530	486990	0	0	19.766096	0.814393	0.067754	743.408009	0.129355	0.115985	1
P2114\P2114.shm	Breakfast	1.00	13590	16500	0	0	14.428484	0.692889	0.074713	588.613523	0.264170	0.091378	1
P2114\P2114.shm	Lunch	1.00	322500	335385	0	3	16.563169	0.754229	0.147341	417.686464	0.066972	0.138910	1
P2114\P2114.shm	Dinner	1.00	573990	581625	0	0	14.432721	0.775537	0.071251	596.293192	0.021215	0.104112	1
P2114\P2114.shm	Snack	1.00	625425	641355	0	0	12.327606	0.667566	0.040785	895.201348	0.267529	0.083046	1
P2115\P2115.shm	Breakfast	1.00	68670	92790	0	2	5.454022	0.271009	0.025849	315.159093	0.671531	0.033042	0
P2115\P2115.shm	Lunch	1.00	265440	295860	0	2	5.847069	0.312975	0.029152	295.939898	0.662371	0.033036	0
P2115\P2115.shm	Dinner	1.00	599205	610875	0	2	2.622265	0.197327	0.019355	267.470975	0.804216	0.014652	0
P2115\P2115.shm	Snack	1.00	712275	725700	0	0	14.154928	0.673246	0.054907	586.550005	0.301579	0.076195	1
P2116\P2116.shm	Breakfast	1.00	38385	44940	0	0	10.146120	0.523032	0.032656	639.079154	0.387584	0.059793	1
P2116\P2116.shm	Lunch	1.00	214425	218550	0	0	11.196905	0.570044	0.040863	466.418212	0.442075	0.061318	1
P2116\P2116.shm	Dinner	1.00	534225	540105	0	0	17.666682	0.740180	0.046583	761.958967	0.219180	0.100153	1
P2117\P2117.shm	Breakfast	1.00	108405	122370	0	2	5.476130	0.441429	0.034269	293.254653	0.621581	0.035372	1
P2117\P2117.shm	Lunch	1.00	354285	359460	0	0	14.546736	0.664026	0.052293	554.992578	0.338679	0.065495	1
P2117\P2117.shm	Snack1	1.00	540615	545400	0	0	22.619474	0.826995	0.067229	750.569419	0.081906	0.090890	1
P2117\P2117.shm	Dinner	1.00	593280	601650	0	0	11.874835	0.709473	0.029889	844.321280	0.164258	0.071557	1
P2117\P2117.shm	Snack2	1.00	885255	887250	0	0	20.118097	0.872745	0.054643	1088.805534	0.067635	0.096693	1
P2118\P2118.shm	Breakfast	1.00	4365	6195	0	3	20.435013	0.826871	0.129810	627.246976	0.018023	0.152922	0
P2118\P2118.shm	Mid_Morning_Snack	1.00	27075	81060	0	0	8.414572	0.516375	0.065229	359.346553	0.291853	0.095025	1
P2118\P2118.shm	Lunch	1.00	269715	274980	0	2	1.153261	0.072921	0.023955	75.793300	0.918344	0.008166	0
P2118\P2118.shm	Dinner	1.00	742095	746445	0	0	9.691290	0.466330	0.050874	458.911030	0.459894	0.059067	1
P2120\P2120.shm	Brunch	1.00	92340	95505	0	0	17.415024	0.765319	0.056544	743.014623	0.143083	0.096336	1
P2120\P2120.shm	Lunch	1.00	321210	335385	0	3	22.733241	0.873448	0.074286	666.584986	0.035835	0.165068	0
P2120\P2120.shm	Dinner	1.00	644610	694620	0	2	6.828152	0.328708	0.047730	250.723862	0.614885	0.048469	1
P2121\P2121.shm	Breakfast	1.00	21300	30930	0	0	15.968307	0.761188	0.084871	412.060557	0.141211	0.090229	1
P2121\P2121.shm	Lunch	1.00	245790	254205	0	0	11.938106	0.634149	0.053635	522.320545	0.352067	0.062381	1
P2121\P2121.shm	Dinner	1.00	555660	576780	0	0	12.391616	0.597036	0.076444	311.305878	0.398371	0.070025	1
P2122\P2122.shm	Lunch	1.00	86100	108420	0	0	13.068957	0.655795	0.041744	648.022372	0.338784	0.070785	1
P2122\P2122.shm	Snack	1.00	283560	308340	0	0	10.017305	0.530003	0.038524	566.500789	0.347605	0.067350	1
P2122\P2122.shm	Dinner	1.00	510705	526560	0	0	19.243291	0.741675	0.065513	773.120713	0.119198	0.101917	1
P2123\P2123.shm	Breakfast	1.00	165	12345	0	0	8.531071	0.519826	0.029179	520.038684	0.469830	0.051063	1
P2123\P2123.shm	Lunch	1.00	409230	416295	0	3	14.821815	0.831871	0.079171	643.057284	0.065242	0.127937	1
P2125\P2125.shm	Breakfast	1.00	4020	11430	0	0	22.765473	0.868169	0.120817	625.080194	0.057347	0.114559	1
P2125\P2125.shm	Lunch	1.00	186990	208110	0	0	11.309599	0.568297	0.070809	335.358099	0.396004	0.064675	1
P2125\P2125.shm	Snack	1.00	434880	442410	0	0	22.423369	0.773071	0.100650	515.595215	0.037844	0.115921	1
P2125\P2125.shm	Dinner	1.00	707520	724845	0	0	7.797484	0.428200	0.056867	386.557667	0.474547	0.045827	1
P2126\P2126.shm	Lunch	1.00	163605	173790	0	1	5.637264	0.325447	0.038455	283.407849	0.582073	0.040251	1
P2126\P2126.shm	Dinner	1.00	404115	411120	0	0	17.948391	0.660862	0.089848	470.043175	0.245789	0.090637	1
P2127\P2127.shm	Breakfast	1.00	13920	17925	0	3	15.637399	0.721418	0.107524	443.989286	0.000000	0.181977	0
P2127\P2127.shm	Snack	1.00	76725	95805	0	0	11.036849	0.624600	0.070229	434.705812	0.298831	0.077669	1
P2127\P2127.shm	Lunch	1.00	155640	176475	0	0	14.849935	0.622576	0.052424	502.097870	0.350259	0.065464	1
P2128\P2128.shm	Lunch	1.00	174585	182190	0	0	15.843774	0.814094	0.043152	916.063834	0.143439	0.085985	1
P2128\P2128.shm	Dinner	1.00	542505	546825	0	0	15.895501	0.845175	0.043805	943.375363	0.152974	0.107845	1
P2129\P2129.shm	Breakfast	1.00	10110	26760	0	3	16.698769	0.775209	0.131302	470.771676	0.139151	0.135908	1
P2129\P2129.shm	Lunch	1.00	98910	110445	0	0	13.668236	0.712379	0.068969	593.612511	0.202757	0.095180	1
P2130\P2130.shm	Snack	1.00	176940	186555	0	0	12.709543	0.559588	0.056709	479.929521	0.448107	0.078619	1
P2130\P2130.shm	Snack2	1.00	189165	195435	0	0	17.194119	0.704832	0.056279	650.602751	0.237123	0.087546	1
P2130\P2130.shm	Dinner	1.00	587880	595155	0	0	14.340845	0.769104	0.042475	637.183148	0.237493	0.072980	1
P2131\P2131.shm	Breakfast	1.00	21615	25950	0	0	15.828532	0.818727	0.065383	637.662092	0.075415	0.092712	1
P2131\P2131.shm	Lunch	1.00	264315	281670	0	0	14.858864	0.761120	0.060498	570.601556	0.131424	0.092533	1
P2131\P2131.shm	Snack	1.00	536745	544500	0	0	6.415699	0.496648	0.042171	313.597799	0.495874	0.035327	1
P2131\P2131.shm	Dinner	1.00	681030	702795	0	0	9.677481	0.616144	0.041888	500.244272	0.372967	0.049297	1
P2132\P2132.shm	Lunch	1.00	103560	113175	0	0	14.652339	0.790869	0.062037	587.179895	0.172005	0.104513	1
P2132\P2132.shm	Dinner	1.00	373950	393210	0	0	13.171634	0.705467	0.064295	459.409817	0.256061	0.088365	1
P2133\P2133.shm	Breakfast	1.00	20910	22965	0	0	12.891380	0.857004	0.026117	1152.534357	0.101654	0.077821	1
P2133\P2133.shm	Dinner	1.00	655050	661950	0	0	12.579811	0.746703	0.041420	865.159834	0.074337	0.101724	1
P2133\P2133.shm	Snack	1.00	666990	669450	0	0	13.452895	0.691995	0.038584	790.680868	0.232020	0.071516	1
P2134\P2134.shm	Lunch	1.00	231555	244575	0	0	20.528556	0.838876	0.062826	788.758923	0.103295	0.113586	1
P2134\P2134.shm	Snack	1.00	553005	560040	0	0	10.949168	0.643690	0.073402	443.298451	0.206794	0.075753	1
P2135\P2135.shm	Lunch	1.00	182550	196335	0	0	14.664875	0.677426	0.059067	686.089611	0.222037	0.089003	1
P2135\P2135.shm	Dinner	1.00	442650	453975	0	0	19.338133	0.787568	0.051058	834.391115	0.150009	0.106392	1
P2135\P2135.shm	Snack	1.00	459315	467130	0	0	15.455131	0.765993	0.048442	665.299724	0.171827	0.097492	1
P2136\P2136.shm	Breakfast	1.00	8850	14700	0	0	13.092932	0.696120	0.054820	449.667200	0.272432	0.068706	1
P2136\P2136.shm	Lunch	1.00	142545	175215	0	0	16.442557	0.748186	0.073413	521.603093	0.174712	0.093906	1
P2136\P2136.shm	Dinner	1.00	470910	483435	0	3	17.082581	0.761616	0.081269	389.393505	0.178110	0.143062	1
P2137\P2137.shm	Lunch	1.00	141600	146880	0	0	18.391623	0.786025	0.047850	942.734005	0.025942	0.114183	1
P2137\P2137.shm	Dinner	1.00	606405	636825	0	3	18.584827	0.752145	0.073343	641.250008	0.070576	0.141317	1
P2138\P2138.shm	Breakfast	1.00	44565	51930	0	0	9.066985	0.446104	0.035358	489.414324	0.505295	0.048194	1
P2138\P2138.shm	Lunch	1.00	169680	183765	0	0	12.889280	0.621610	0.032178	784.804514	0.394434	0.071205	1
P2138\P2138.shm	Snack	1.00	338775	348975	0	0	14.815090	0.671895	0.055212	593.412898	0.207823	0.081169	1
P2139\P2139.shm	Lunch	1.00	72195	94110	0	0	7.863839	0.430827	0.021254	630.468338	0.529202	0.046678	1
P2139\P2139.shm	Snack	1.00	237405	257625	0	2	1.938221	0.218585	0.010387	371.996685	0.793383	0.015875	0
P2139\P2139.shm	Dinner	1.00	412725	425955	0	0	10.135592	0.468067	0.023485	649.752746	0.514247	0.052830	1
P2139\P2139.shm	Snack2	1.00	684630	697635	0	0	9.169973	0.603875	0.019804	888.111358	0.439413	0.049054	1
P2140\P2140.shm	Lunch	1.00	1380	5010	0	0	17.585168	0.735059	0.054273	647.190720	0.212338	0.119526	1
P2140\P2140.shm	Dinner	1.00	293355	300330	0	3	18.459618	0.851491	0.046216	783.456723	0.097047	0.130161	1
P2141\P2141.shm	Lunch	1.00	176940	189165	0	0	15.279077	0.635940	0.080695	515.936818	0.357926	0.095125	1
P2141\P2141.shm	Dinner	1.00	439815	445695	0	0	15.544722	0.608740	0.056795	512.284797	0.409114	0.069036	1
P2141\P2141.shm	Snack	1.00	587880	595155	0	0	14.340845	0.769104	0.042475	637.183148	0.237493	0.072980	1
P2142\P2142.shm	Lunch	1.00	242685	258405	0	0	8.235946	0.557789	0.029373	627.191807	0.350105	0.061319	1
P2142\P2142.shm	Dinner	1.00	564240	575400	0	0	15.174776	0.765792	0.026430	1059.878574	0.206881	0.076248	1
P2143\P2143.shm	Breakfast	1.00	15150	21945	0	0	10.841172	0.588434	0.025269	614.288842	0.507946	0.062095	1
P2143\P2143.shm	Lunch	1.00	344925	356250	0	0	8.462249	0.480664	0.027864	475.215870	0.536995	0.060127	1
P2144\P2144.shm	Breakfast	1.00	176820	188325	0	0	11.427661	0.576656	0.057003	507.366083	0.282461	0.081783	1
P2144\P2144.shm	Lunch	1.00	404160	417240	0	0	10.967340	0.555386	0.052721	601.249513	0.372678	0.063527	1
P2145\P2145.shm	Breakfast	1.00	19200	26985	0	0	17.982797	0.728230	0.071344	467.607645	0.236450	0.092217	1
P2145\P2145.shm	Snack	1.00	246540	248820	0	0	22.499408	0.801403	0.071376	625.813118	0.128014	0.102148	1
P2145\P2145.shm	Lunch	1.00	401835	413805	0	0	16.410825	0.722830	0.064491	471.425253	0.296383	0.078523	1
P2146\P2146.shm	Lunch	1.00	119115	138975	0	0	13.105029	0.704849	0.049743	600.958388	0.267257	0.079654	1
P2146\P2146.shm	Lunch2	1.00	147585	161055	0	0	7.690964	0.412961	0.030243	427.848118	0.584144	0.040086	1
P2146\P2146.shm	Snack	1.00	415335	461265	0	0	15.464218	0.706669	0.063870	577.967298	0.245716	0.082036	1
P2146\P2146.shm	Dinner	1.00	586575	600210	0	0	11.505131	0.549575	0.061082	460.273478	0.409284	0.067762	1
P2147\P2147.shm	Breakfast	1.00	16800	21495	0	0	13.430535	0.685903	0.042523	645.142621	0.297061	0.080494	1
P2147\P2147.shm	Lunch	1.00	171165	180405	0	0	18.079240	0.766367	0.052371	785.437865	0.166649	0.096851	1
P2147\P2147.shm	Snack	1.00	484275	497310	0	0	9.375385	0.547177	0.032767	584.066760	0.426511	0.056075	1
P2147\P2147.shm	Dinner	1.00	590235	599790	0	0	17.155231	0.817602	0.064612	693.121806	0.105693	0.117936	1
P2147\P2147.shm	Snack2	1.00	664140	667785	0	0	10.054726	0.595721	0.040112	612.081442	0.340099	0.059792	1
P2148\P2148.shm	Breakfast	1.00	29970	33300	0	0	15.362450	0.719304	0.061419	789.537885	0.138397	0.104473	1
P2148\P2148.shm	Lunch	1.00	364725	378765	0	0	14.509648	0.640054	0.062174	651.210216	0.223203	0.091304	1
P2149\P2149.shm	Breakfast	1.00	10005	14040	0	0	10.220231	0.779237	0.025898	1212.542525	0.259415	0.069871	1
P2149\P2149.shm	Snack1	1.00	154770	171150	0	2	5.595968	0.384592	0.020148	557.764666	0.638545	0.033026	1
P2149\P2149.shm	Lunch	1.00	337950	362835	0	2	4.038449	0.352528	0.019626	472.168066	0.632283	0.036486	1
P2149\P2149.shm	Dinner	1.00	533055	547245	0	0	9.436277	0.548728	0.031010	688.109140	0.512508	0.046367	1
P2150\P2150.shm	Lunch	1.00	210	10755	0	0	11.025315	0.628769	0.043831	694.176198	0.251849	0.089228	1
P2150\P2150.shm	Dinner	1.00	393000	394125	0	0	14.293424	0.752220	0.038022	899.491419	0.011545	0.108348	1
P2150\P2150.shm	Snack	1.00	397260	399375	0	0	7.757058	0.697543	0.040552	760.676607	0.167769	0.074669	1
P2150\P2150.shm	Snack2	1.00	459015	464265	0	0	15.762362	0.833936	0.038592	1217.175542	0.073510	0.098077	1
P2151\P2151.shm	Breakfast	1.00	9705	14850	0	0	19.578542	0.806840	0.077700	611.190763	0.085892	0.110766	1
P2151\P2151.shm	Snack	1.00	191985	215130	0	0	12.369188	0.635358	0.072667	443.715358	0.305236	0.077551	1
P2151\P2151.shm	Lunch	1.00	379995	403230	0	0	10.152277	0.555517	0.049637	377.649474	0.347134	0.060423	1
P2151\P2151.shm	Dinner	1.00	630405	636825	0	0	16.399287	0.719826	0.078754	701.247100	0.178321	0.099050	1
P2152\P2152.shm	Breakfast	1.00	137610	139095	0	3	28.476176	0.945491	0.056391	987.735521	0.042396	0.121803	1
P2152\P2152.shm	Snack	1.00	171660	175170	0	0	13.998991	0.821134	0.068436	649.194902	0.035887	0.108801	1
P2152\P2152.shm	Snack2	1.00	216345	218535	0	0	8.478844	0.599726	0.048855	534.688980	0.170242	0.079416	1
P2152\P2152.shm	Lunch	1.00	331680	339765	0	0	9.910379	0.605986	0.046653	403.975609	0.330200	0.092135	1
P2152\P2152.shm	Dinner	1.00	555345	573090	0	0	12.915563	0.737518	0.058802	513.188250	0.156880	0.096303	1
P2152\P2152.shm	Snack3	1.00	806550	810480	0	0	7.218810	0.601882	0.047758	431.322679	0.327143	0.062325	1
P2153\P2153.shm	Breakfast	1.00	43350	51540	0	0	16.239232	0.627518	0.059378	574.172512	0.353315	0.086925	1
P2153\P2153.shm	Lunch	1.00	122415	133260	0	0	14.971907	0.712705	0.078625	526.527174	0.263599	0.101235	1
P2153\P2153.shm	Snack	1.00	417450	435600	0	0	21.295385	0.832792	0.066834	741.310752	0.118065	0.112776	1
